"draw_id","Zone","Year","NMDS1","NMDS2"
14,"Outside",2012,0.109390483287394,-0.0177360397807395
14,"Outside",2013,0.134243392624546,-0.0141018549074145
14,"Outside",2014,0.137084104342978,-0.00584695836226927
14,"Outside",2015,0.121050773991193,0.000256071030362073
14,"Outside",2016,0.125162884015999,0.0198813159165179
14,"Outside",2017,0.118314769936273,0.0194153703437045
14,"Outside",2018,0.141404793774782,0.0193446621344812
14,"Outside",2019,0.134148452955702,0.0232195865990278
14,"Outside",2020,0.136946963474242,0.0362935472107106
14,"Outside",2021,0.14162381235532,0.039619330273283
14,"Outside",2022,0.154232390741529,0.0868411780988664
14,"Outside",2023,0.162950340307439,0.0891069882429535
15,"Core",2000,-0.151720634267112,-0.0690853027487385
15,"Core",2001,-0.166164045525758,-0.0772664018163802
15,"Core",2002,-0.149434327928906,-0.0550408642335662
15,"Core",2003,-0.141561693592281,-0.0321993216274057
15,"Core",2004,-0.157308890394788,-0.0423149203906167
15,"Core",2005,-0.163274722051821,-0.0232651713192347
15,"Core",2006,-0.144148764065821,-0.0172166661533551
15,"Core",2007,-0.138828217774561,-0.0181401777366186
15,"Core",2008,-0.135481214158934,-0.00343298356347931
15,"Core",2009,-0.116248876477974,0.0128902285651802
15,"Core",2010,-0.129029569435566,0.0203336855857198
15,"Core",2011,-0.119471253976031,0.03523250107114
15,"Core",2012,-0.109346593445799,0.0346502389629969
15,"Core",2013,-0.0956337003998833,0.0517124951728126
15,"Core",2014,-0.102192829778437,0.0667338373832059
15,"Core",2015,-0.0911556695104618,0.0604411427115403
15,"Core",2016,-0.0792289866907314,0.0824110643390922
15,"Core",2017,-0.0759773180508864,0.0732009772027568
15,"Core",2018,-0.061457821403114,0.0900764998743886
15,"Core",2019,-0.0523854500398948,0.0733250637278652
15,"Core",2020,-0.0532572419150313,0.0847840659683251
15,"Core",2021,-0.0700112277594331,0.11061054074952
15,"Core",2022,-0.0680963429090438,0.164195940860417
15,"Core",2023,-0.0821624049711695,0.1765723852231
15,"Buffer",2000,-0.0403864679115463,-0.109878552954169
15,"Buffer",2001,-0.0392967204086832,-0.095414570511463
15,"Buffer",2002,-0.0401594005632933,-0.0880508671340839
15,"Buffer",2003,-0.0303912225103226,-0.0708443186190322
15,"Buffer",2004,-0.0278123981186466,-0.0677700282710148
15,"Buffer",2005,-0.0397117092655805,-0.0610426706070615
15,"Buffer",2006,-0.0240579116708521,-0.0541001465211366
15,"Buffer",2007,-0.0134234311087312,-0.0449425164487495
15,"Buffer",2008,-0.0087254750421237,-0.0319203397910758
15,"Buffer",2009,-0.00175185744882582,-0.0199871040402823
15,"Buffer",2010,0.0134857453452876,-0.00607840505138665
15,"Buffer",2011,0.028990500981121,0.00153423618371953
15,"Buffer",2012,0.0177936820377766,0.00733328451385382
15,"Buffer",2013,0.0218653826470482,0.00628126062265177
15,"Buffer",2014,0.0276219363911844,0.0109899428431956
15,"Buffer",2015,0.0307860824061984,0.0151669361630989
15,"Buffer",2016,0.0199054898407532,0.0174058974476423
15,"Buffer",2017,0.029159599709395,0.0180476859772138
15,"Buffer",2018,0.0322873826291473,0.0155748299902679
15,"Buffer",2019,0.0429383028911912,0.0330203883164036
15,"Buffer",2020,0.0452269434241953,0.0410402754027149
15,"Buffer",2021,0.0542416528680222,0.0666035340594941
15,"Buffer",2022,0.0810499368270104,0.11655510368972
15,"Buffer",2023,0.100324853698795,0.159046066231331
15,"Outside",2000,0.0348487184267449,-0.140612116672576
15,"Outside",2001,0.0425229702473637,-0.125426449476406
15,"Outside",2002,0.0448092760303036,-0.104510788174166
15,"Outside",2003,0.0396046866724707,-0.110647354087709
15,"Outside",2004,0.0492455807603929,-0.0859187607011516
15,"Outside",2005,0.066289114468981,-0.0817246000362328
15,"Outside",2006,0.051788214875884,-0.0661594500890201
15,"Outside",2007,0.0514382340824881,-0.0623280251847897
15,"Outside",2008,0.0743340929808796,-0.0545033856782587
15,"Outside",2009,0.0810144542195142,-0.0573472606802796
15,"Outside",2010,0.09065913226995,-0.0421598134664081
15,"Outside",2011,0.0998615476739003,-0.0250561135601725
15,"Outside",2012,0.109309343205808,-0.00784515887292769
15,"Outside",2013,0.130433288987723,-0.00595172787306203
15,"Outside",2014,0.137430286702066,0.00499917729219377
15,"Outside",2015,0.141710876920352,5.55414134268452e-05
15,"Outside",2016,0.130091834788116,0.0102280441496815
15,"Outside",2017,0.114750834462559,0.0175324669015302
15,"Outside",2018,0.134445315898253,0.0185520692961806
15,"Outside",2019,0.137291442566199,0.0316105872505283
15,"Outside",2020,0.145794674835235,0.0284507118508704
15,"Outside",2021,0.149793063686128,0.0416960936142006
15,"Outside",2022,0.150352097398883,0.0701020555277835
15,"Outside",2023,0.165797816714725,0.0891854779562466
16,"Core",2000,-0.157102364362281,-0.0744900040021814
16,"Core",2001,-0.169871449454567,-0.0419336340422008
16,"Core",2002,-0.159781734017927,-0.0554747306514799
16,"Core",2003,-0.143544501508519,-0.0270329309957748
16,"Core",2004,-0.161429649260139,-0.0457105099256938
16,"Core",2005,-0.140350959775915,-0.0423971514967487
16,"Core",2006,-0.127257903410321,-0.0223853739580804
16,"Core",2007,-0.14281661705037,-0.0139825053364856
16,"Core",2008,-0.132488494949603,0.00528392875474984
16,"Core",2009,-0.118783124203839,0.0227394023778477
16,"Core",2010,-0.130630603460284,0.0373160561825943
16,"Core",2011,-0.102594530801456,0.0272456214401666
16,"Core",2012,-0.121963579136971,0.0471171582081547
16,"Core",2013,-0.10700409496946,0.0517463724405597
16,"Core",2014,-0.0987766950336964,0.0651799171321622
16,"Core",2015,-0.0948188279723324,0.0758344955737811
16,"Core",2016,-0.0831775799010804,0.0731459720042606
16,"Core",2017,-0.0695300332651711,0.0883629964498104
16,"Core",2018,-0.0570498161646031,0.104517258769592
16,"Core",2019,-0.0525282275080206,0.0898520098586774
16,"Core",2020,-0.0556662204238883,0.0891816677175114
16,"Core",2021,-0.0687475017884745,0.116982456094111
16,"Core",2022,-0.0445762327056571,0.156306627890059
16,"Core",2023,-0.0822467251123751,0.191038212498678
16,"Buffer",2000,-0.0449131401145965,-0.106087644305126
16,"Buffer",2001,-0.0357105058665906,-0.104391280009833
16,"Buffer",2002,-0.0456782968338095,-0.0914386661021571
16,"Buffer",2003,-0.0359210719413489,-0.0964535702740952
16,"Buffer",2004,-0.0314889678365152,-0.0764378447699466
16,"Buffer",2005,-0.0317728756546633,-0.0692222553686335
16,"Buffer",2006,-0.0241447814951511,-0.0672104500357964
16,"Buffer",2007,-0.0121132517372773,-0.0616867072487062
16,"Buffer",2008,-0.0138489154149306,-0.0462220294779445
16,"Buffer",2009,0.000754240485816392,-0.019792367360069
16,"Buffer",2010,0.0156885234004515,-0.0197033097199722
16,"Buffer",2011,0.00535757203796036,-0.0012942881551449
16,"Buffer",2012,0.0281823065812946,0.0135926579708775
16,"Buffer",2013,0.0169953472572647,0.00928989869790298
16,"Buffer",2014,0.0191458759278108,0.015274025935357
16,"Buffer",2015,0.0214669863425235,0.0160762437104533
16,"Buffer",2016,0.0289728980289619,0.00746952694420173
16,"Buffer",2017,0.0236402077585853,0.0184701536593395
16,"Buffer",2018,0.0239334841981419,0.0121714167121408
16,"Buffer",2019,0.0381012834346031,0.0250376550442974
16,"Buffer",2020,0.0477329981295716,0.039593403090754
16,"Buffer",2021,0.0573029885917095,0.08388907422777
16,"Buffer",2022,0.0775695390955948,0.112169627193431
16,"Buffer",2023,0.0757376568812125,0.129488971349715
16,"Outside",2000,0.0413985920051825,-0.120853487667631
16,"Outside",2001,0.0548877913051466,-0.119785208845441
16,"Outside",2002,0.0489411820576717,-0.106222709077244
16,"Outside",2003,0.0514257100978234,-0.0937959919618906
16,"Outside",2004,0.0619618635088427,-0.0877118195963312
16,"Outside",2005,0.0735070993316486,-0.0975607693195073
16,"Outside",2006,0.0602878786807649,-0.0799436349395762
16,"Outside",2007,0.0674010278406363,-0.0761219954314776
16,"Outside",2008,0.0785909333213277,-0.0617050591538277
16,"Outside",2009,0.0719876853069918,-0.0548623568708878
16,"Outside",2010,0.100341623055489,-0.0376525127748137
16,"Outside",2011,0.111484349033964,-0.0210846436050025
16,"Outside",2012,0.119892366636234,-0.00608178507202579
16,"Outside",2013,0.119733008932391,-0.0117566556142793
16,"Outside",2014,0.137548033817009,0.00869375692116794
16,"Outside",2015,0.142894521679237,0.0182004395343205
16,"Outside",2016,0.11979971665198,0.0214905732653768
16,"Outside",2017,0.113573832472533,0.0172099530727212
16,"Outside",2018,0.120189554644232,0.0261342807602655
16,"Outside",2019,0.12937488738751,0.0119631853484013
16,"Outside",2020,0.132415989964066,0.0260440838297392
16,"Outside",2021,0.156387212567816,0.0324956942089255
16,"Outside",2022,0.146317598689091,0.0724118619514329
16,"Outside",2023,0.157404905992743,0.0994692463446982
17,"Core",2000,-0.149166393927351,-0.0686157652134293
17,"Core",2001,-0.156202896818046,-0.0775262747349063
17,"Core",2002,-0.159709168722145,-0.058716383570317
17,"Core",2003,-0.138231521253249,-0.0421389490100224
17,"Core",2004,-0.15429987854986,-0.0384624281708214
17,"Core",2005,-0.148912420249844,-0.0329701556079452
17,"Core",2006,-0.148873517430258,-0.0183642139310544
17,"Core",2007,-0.13514769262733,-0.0153703656092479
17,"Core",2008,-0.155801400948171,0.00385555442303813
17,"Core",2009,-0.138432395385652,0.0100344308120072
17,"Core",2010,-0.1281344104772,0.0257952969868131
17,"Core",2011,-0.109190602626668,0.0255611847499973
17,"Core",2012,-0.120565409583081,0.041781772240028
17,"Core",2013,-0.100716824766273,0.0552038452074369
17,"Core",2014,-0.0812378316732612,0.0517961838382293
17,"Core",2015,-0.096652465436217,0.0514994550561412
17,"Core",2016,-0.0799507668345451,0.0672964929598213
17,"Core",2017,-0.0940530526838882,0.0960054132968104
17,"Core",2018,-0.0799186526386204,0.11091143045794
17,"Core",2019,-0.055782253412108,0.0910533461540297
17,"Core",2020,-0.071835240615452,0.0924835389217823
17,"Core",2021,-0.0685305282861294,0.120609710832267
17,"Core",2022,-0.0748287171392312,0.153185113809013
17,"Core",2023,-0.0559437252881834,0.165220783987458
17,"Buffer",2000,-0.0424910121362752,-0.107756823538455
17,"Buffer",2001,-0.0436354143543722,-0.0896899611389729
17,"Buffer",2002,-0.0320188927456443,-0.0573500974625444
17,"Buffer",2003,-0.03256584609386,-0.0672529501639876
17,"Buffer",2004,-0.0316057829667008,-0.0706232081809971
17,"Buffer",2005,-0.0326757019977241,-0.0644948437649517
17,"Buffer",2006,-0.0214333655437795,-0.0477165521943445
17,"Buffer",2007,-0.0123821886976827,-0.0468147194574848
17,"Buffer",2008,-0.00608373803051877,-0.031706370416143
17,"Buffer",2009,0.00594091019809785,-0.0175925248300005
17,"Buffer",2010,0.00111545260613848,-0.00356900014663698
17,"Buffer",2011,0.0172825864629726,0.0217324548779075
17,"Buffer",2012,0.0227487540216919,0.0194015531898416
17,"Buffer",2013,0.0188876004754679,0.0132255607142483
17,"Buffer",2014,0.0180358508458144,0.00231869844409233
17,"Buffer",2015,0.0365027165483855,0.0321856917862056
17,"Buffer",2016,0.0340162781929973,0.0252279376621387
17,"Buffer",2017,0.0289421779111422,0.011956332971875
17,"Buffer",2018,0.0402613087030864,0.0112025714954039
17,"Buffer",2019,0.0412475522078544,0.0180672716956398
17,"Buffer",2020,0.0579545775532948,0.0454758031092467
17,"Buffer",2021,0.0609149703891983,0.0535938219058649
17,"Buffer",2022,0.0777587959070279,0.108294200359003
17,"Buffer",2023,0.094094053507342,0.137191105810896
17,"Outside",2000,0.0279233481010512,-0.11735586341088
17,"Outside",2001,0.0247801849951846,-0.107038816997914
17,"Outside",2002,0.0472755980428961,-0.112772936187255
17,"Outside",2003,0.0483789484240721,-0.103998064081403
17,"Outside",2004,0.0595932724477064,-0.10037896683251
17,"Outside",2005,0.0591284015558067,-0.0915289469379273
17,"Outside",2006,0.0710068991615246,-0.0791156873983805
17,"Outside",2007,0.0654976607917999,-0.076079518924087
17,"Outside",2008,0.0843046505835592,-0.0776745526771258
17,"Outside",2009,0.088550376843258,-0.0671121259258238
17,"Outside",2010,0.0994146045082058,-0.0339081053418503
17,"Outside",2011,0.118789667920294,-0.03030656795257
17,"Outside",2012,0.125006765064786,-0.0157944751736277
17,"Outside",2013,0.134502217666201,-0.00944200215403188
17,"Outside",2014,0.124641998981637,0.00284338665390038
17,"Outside",2015,0.119153780174126,0.0164102978232497
17,"Outside",2016,0.123038147300753,0.022151648499444
17,"Outside",2017,0.13023858363988,0.0207020539932126
17,"Outside",2018,0.115502499255843,0.0222464665296209
17,"Outside",2019,0.14011852946852,0.0159931800478967
17,"Outside",2020,0.142016448770411,0.0171421346066175
17,"Outside",2021,0.154669176907748,0.0338950166350694
17,"Outside",2022,0.140383477423931,0.0622705859327503
17,"Outside",2023,0.157390886379615,0.10341688866071
18,"Core",2000,-0.159214693372715,-0.0754621062013044
18,"Core",2001,-0.157341665033799,-0.0671606987151149
18,"Core",2002,-0.155972751867438,-0.0620001355829161
18,"Core",2003,-0.14313850501467,-0.0385048236854489
18,"Core",2004,-0.153694089166078,-0.0445717773439907
18,"Core",2005,-0.123700657091608,-0.0361604453942377
18,"Core",2006,-0.14532888384042,-0.0177309782459602
18,"Core",2007,-0.138042878874237,-0.0137102429615227
18,"Core",2008,-0.142125873309756,-0.00975198229450027
18,"Core",2009,-0.135183541505253,0.0233326616124736
18,"Core",2010,-0.112325884931382,0.0197221960454302
18,"Core",2011,-0.122999137914283,0.0549153032388762
18,"Core",2012,-0.106119680828938,0.0351759236134885
18,"Core",2013,-0.0901752023796319,0.0449207531505612
18,"Core",2014,-0.0940287024448376,0.0639199038006927
18,"Core",2015,-0.089686310199876,0.0735773510331858
18,"Core",2016,-0.0992546347781512,0.083338902052112
18,"Core",2017,-0.0818666742495207,0.0656224350199054
18,"Core",2018,-0.0789401358176567,0.110163798657195
18,"Core",2019,-0.0599885512188953,0.0994918915510884
18,"Core",2020,-0.057819817295608,0.0875018393216983
18,"Core",2021,-0.0695743521866983,0.122380393381732
18,"Core",2022,-0.0549878474133681,0.144766191536629
18,"Core",2023,-0.0832498663542812,0.191227368261308
18,"Buffer",2000,-0.0457459070507037,-0.101170193994733
18,"Buffer",2001,-0.0330496408212425,-0.0998102634233784
18,"Buffer",2002,-0.0220915673466115,-0.0709555913394534
18,"Buffer",2003,-0.0375238356721978,-0.0695989905866324
18,"Buffer",2004,-0.0267011133450939,-0.0711468614229871
18,"Buffer",2005,-0.0262391208910421,-0.0758301303924978
18,"Buffer",2006,-0.0218070421025988,-0.0610112938779973
18,"Buffer",2007,-0.0108008969994699,-0.0424004413298783
18,"Buffer",2008,-0.0011418062002444,-0.0327609547021219
18,"Buffer",2009,-0.00390985472212242,-0.0181347866875285
18,"Buffer",2010,0.0161132306352509,-0.0123482338518289
18,"Buffer",2011,0.0115535341263393,0.00320822661586972
18,"Buffer",2012,0.0375574942853766,0.00593537139993148
18,"Buffer",2013,0.0264670902147655,0.0120332624154424
18,"Buffer",2014,0.0343840787089094,0.00737460736602068
18,"Buffer",2015,0.0147415634340042,0.0223442148701866
18,"Buffer",2016,0.029934391873328,0.0287833544622045
18,"Buffer",2017,0.0256026461070545,0.0203460142131034
18,"Buffer",2018,0.0345049974217974,0.014087411828408
18,"Buffer",2019,0.0391501252476797,0.0240286665457544
18,"Buffer",2020,0.0515513021008968,0.0463483070049563
18,"Buffer",2021,0.0566968568687117,0.059903327441954
18,"Buffer",2022,0.0777364230763116,0.114226433901157
18,"Buffer",2023,0.0918830833986059,0.152533839854434
18,"Outside",2000,0.0380397324620802,-0.140354384373211
18,"Outside",2001,0.0449872625297937,-0.123119780987358
18,"Outside",2002,0.0408446090139237,-0.103801135040669
18,"Outside",2003,0.0459141612376062,-0.100434554185506
18,"Outside",2004,0.0514030748997217,-0.0931398621857958
18,"Outside",2005,0.0567865595190375,-0.100796212819611
18,"Outside",2006,0.0649884768038152,-0.074218858311762
18,"Outside",2007,0.0623517941825524,-0.0818500533807262
18,"Outside",2008,0.0693976750060912,-0.0723573151555821
18,"Outside",2009,0.0704529522614595,-0.0530537069999736
18,"Outside",2010,0.0763615422745403,-0.0350942666345182
18,"Outside",2011,0.109787471115058,-0.0230900988932186
18,"Outside",2012,0.106301297170579,-0.0053077419231328
18,"Outside",2013,0.120449518027508,-0.00585553166882952
18,"Outside",2014,0.126802002108061,-0.00150922036639254
18,"Outside",2015,0.112829984981913,0.0141556781722961
18,"Outside",2016,0.135142222777794,0.0116602264728599
18,"Outside",2017,0.125455609414898,0.0147806695521846
18,"Outside",2018,0.119171231968702,0.0219658861611731
18,"Outside",2019,0.143435197475875,0.0175139958998969
18,"Outside",2020,0.144221116311598,0.0328085483714601
18,"Outside",2021,0.153290735570082,0.0360164001764237
18,"Outside",2022,0.150251745722051,0.0730466753601158
18,"Outside",2023,0.167228331906657,0.081045624598113
19,"Core",2000,-0.166150237397314,-0.0802895198055762
19,"Core",2001,-0.146394697393611,-0.0588570957378898
19,"Core",2002,-0.160400649200118,-0.0455709713378188
19,"Core",2003,-0.146423102042309,-0.0467567606538922
19,"Core",2004,-0.150748599841254,-0.0339467008224963
19,"Core",2005,-0.146984735033395,-0.0377191185262779
19,"Core",2006,-0.140929528120457,-0.0223694081556849
19,"Core",2007,-0.13728901392333,-0.00660314463896563
19,"Core",2008,-0.13300183047227,-0.00837963976751499
19,"Core",2009,-0.141764731382914,0.00530312845008005
19,"Core",2010,-0.119812501647091,0.027605668071383
19,"Core",2011,-0.110301783543375,0.0388326229260703
19,"Core",2012,-0.105907545633104,0.0563260843003305
19,"Core",2013,-0.0934395962515953,0.0543169962143245
19,"Core",2014,-0.0956449924299902,0.0633305693007165
19,"Core",2015,-0.0908044559302534,0.069812313126817
19,"Core",2016,-0.0827237445697485,0.0751536684071168
19,"Core",2017,-0.0811626373779639,0.0886111693498981
19,"Core",2018,-0.0618143353012916,0.104049629593131
19,"Core",2019,-0.0464503134190853,0.100882402249514
19,"Core",2020,-0.059621472485179,0.0699223012158095
19,"Core",2021,-0.0606609325891399,0.0863664097525571
19,"Core",2022,-0.0816223638358574,0.161298128415446
19,"Core",2023,-0.0425510445899207,0.181871516528164
19,"Buffer",2000,-0.0438332379084189,-0.120032564764984
19,"Buffer",2001,-0.0449834586679131,-0.101947409168094
19,"Buffer",2002,-0.0386721722636847,-0.0822330762291624
19,"Buffer",2003,-0.0359167647370018,-0.0672634717502414
19,"Buffer",2004,-0.0409952566968031,-0.0809636683873076
19,"Buffer",2005,-0.0368035679012043,-0.0798235650013494
19,"Buffer",2006,-0.0218357342639423,-0.0444734941639074
19,"Buffer",2007,-0.0241994592471103,-0.0487895098045191
19,"Buffer",2008,-0.001600749843596,-0.0355174860746769
19,"Buffer",2009,-0.00425567154444896,-0.0165196802380727
19,"Buffer",2010,0.0105923910099113,-0.00705453346586091
19,"Buffer",2011,0.0262843747835927,-0.000728295233556145
19,"Buffer",2012,0.0201475299764052,0.011683722106095
19,"Buffer",2013,0.0370283056485152,0.0163935804464925
19,"Buffer",2014,0.015344680945978,0.00557222860035598
19,"Buffer",2015,0.0240706435571418,0.00836167864436647
19,"Buffer",2016,0.0219196681903786,0.0163065266032705
19,"Buffer",2017,0.0311982142658516,0.0219270598260085
19,"Buffer",2018,0.0297775959158135,0.0106399269962446
19,"Buffer",2019,0.0408339694106977,0.0208837080232615
19,"Buffer",2020,0.0562436264807157,0.045451513334436
19,"Buffer",2021,0.0462491419351822,0.0602997474014232
19,"Buffer",2022,0.0650002235540018,0.114745097189089
19,"Buffer",2023,0.0808705500910467,0.140531732551001
19,"Outside",2000,0.0293337316356516,-0.145697515431453
19,"Outside",2001,0.0446995410798286,-0.120888541606503
19,"Outside",2002,0.0449807910145541,-0.107875619508242
19,"Outside",2003,0.043355938688991,-0.103918322078087
19,"Outside",2004,0.0449856637573526,-0.091465003801007
19,"Outside",2005,0.069459179161185,-0.0924371855131987
19,"Outside",2006,0.0613021331806264,-0.0751183879710857
19,"Outside",2007,0.064370402895454,-0.0772866039895744
19,"Outside",2008,0.0657450674902265,-0.0642540125534472
19,"Outside",2009,0.0606295849780726,-0.0475490363017293
19,"Outside",2010,0.109279789598058,-0.0320427319303724
19,"Outside",2011,0.110752223869225,-0.0265862076609359
19,"Outside",2012,0.124210538271409,-0.0103825676570063
19,"Outside",2013,0.132503310899816,-0.00641638023199384
19,"Outside",2014,0.132498326088704,0.00351323523689112
19,"Outside",2015,0.12779953972076,0.0127044569600088
19,"Outside",2016,0.121538889468683,0.0248110529260963
19,"Outside",2017,0.126199835245125,0.0359543157565799
19,"Outside",2018,0.140483045339824,0.0214812398050866
19,"Outside",2019,0.142930843872842,0.0306472770422514
19,"Outside",2020,0.143956358555037,0.0180652267512509
19,"Outside",2021,0.154350164408747,0.0332956641135004
19,"Outside",2022,0.154996359662531,0.081179006105055
19,"Outside",2023,0.139778742836756,0.10962662564236
20,"Core",2000,-0.164495559706496,-0.0855620971411267
20,"Core",2001,-0.157691526952575,-0.0676371079545214
20,"Core",2002,-0.147892513148695,-0.0493902860039042
20,"Core",2003,-0.155047188434437,-0.0406249064524028
20,"Core",2004,-0.13742977465852,-0.0437068700218993
20,"Core",2005,-0.159913113513565,-0.0250901500234352
20,"Core",2006,-0.145733243492369,-0.0226866550297506
20,"Core",2007,-0.142162387838071,-0.0105898469958201
20,"Core",2008,-0.146546488786489,-0.000664961880496891
20,"Core",2009,-0.141173998511248,0.0121181007790013
20,"Core",2010,-0.108108380413824,0.0216180649677075
20,"Core",2011,-0.110576952308461,0.0338457104102805
20,"Core",2012,-0.110107798074877,0.0582277687124747
20,"Core",2013,-0.091222293526968,0.0472065585383431
20,"Core",2014,-0.0951652934659498,0.069308039013348
20,"Core",2015,-0.0844622536968133,0.0633209974087436
20,"Core",2016,-0.094374278662889,0.0830821321309026
20,"Core",2017,-0.0680860830413021,0.106866742762312
20,"Core",2018,-0.0748397084951364,0.100012051148945
20,"Core",2019,-0.0429295376652726,0.0724585769705495
20,"Core",2020,-0.0610765679404199,0.0759930310017999
20,"Core",2021,-0.0461324899621688,0.109330262633721
20,"Core",2022,-0.0735503453350041,0.162024386763687
20,"Core",2023,-0.0679139077911855,0.19232441491569
20,"Buffer",2000,-0.0403784698552084,-0.109736515677086
20,"Buffer",2001,-0.0432869087388202,-0.10182631942099
20,"Buffer",2002,-0.050906038292991,-0.0933782915941156
20,"Buffer",2003,-0.025994018897502,-0.0832653385399484
20,"Buffer",2004,-0.0355147511974671,-0.066849418634626
20,"Buffer",2005,-0.0250342244612534,-0.0782694495242453
20,"Buffer",2006,-0.0190121613942465,-0.0642890036294346
20,"Buffer",2007,-0.0150580846382082,-0.0492905594688184
20,"Buffer",2008,-0.0119658089021956,-0.0413143394460503
20,"Buffer",2009,0.00350891048088152,-0.0225073819983792
20,"Buffer",2010,0.0113250341462271,-0.0118421256845606
20,"Buffer",2011,0.0150451988591501,3.87432392129059e-05
20,"Buffer",2012,0.0275836448996319,-0.000240254910765326
20,"Buffer",2013,0.0172281761494379,0.0121001077883156
20,"Buffer",2014,0.0217073386898586,0.00851626790312096
20,"Buffer",2015,0.0291862180292006,0.0114769502548396
20,"Buffer",2016,0.0270919488372148,0.0256443241230944
20,"Buffer",2017,0.0330957180063753,0.0148807496161849
20,"Buffer",2018,0.0329803871492785,0.0217932517736708
20,"Buffer",2019,0.028131538477063,0.0251874965583081
20,"Buffer",2020,0.0540779911221288,0.0461106559675385
20,"Buffer",2021,0.0499723420830251,0.0547949586840111
20,"Buffer",2022,0.0777117420031467,0.114700208269587
20,"Buffer",2023,0.0865143053155869,0.153118307077858
20,"Outside",2000,0.0296640121933825,-0.128346130527205
20,"Outside",2001,0.040324648603478,-0.120355924735992
20,"Outside",2002,0.0434800212456913,-0.106102809605859
20,"Outside",2003,0.0565927064014536,-0.0900373034138374
20,"Outside",2004,0.0570354716727024,-0.0867668549239476
20,"Outside",2005,0.0603518321343154,-0.0799214613058253
20,"Outside",2006,0.0635034249620223,-0.0765280493346331
20,"Outside",2007,0.07054263660675,-0.0707794318718582
20,"Outside",2008,0.0703828608404067,-0.0606340839394554
20,"Outside",2009,0.0677184934789186,-0.0445500468120423
20,"Outside",2010,0.086616963646838,-0.0375400643393092
20,"Outside",2011,0.106977169278662,-0.0287398347982081
20,"Outside",2012,0.117908337913705,-0.0035269729255687
20,"Outside",2013,0.131176437368893,-0.0106937418958776
20,"Outside",2014,0.133238234209997,0.0109403729937656
20,"Outside",2015,0.136581399644232,0.00449123553460021
20,"Outside",2016,0.123608542391296,0.023135895047823
20,"Outside",2017,0.136360898254672,0.0232831917166918
20,"Outside",2018,0.1215918349992,0.0276417840841176
20,"Outside",2019,0.142509667031897,0.0168739101165729
20,"Outside",2020,0.148916234933481,0.00901155702420876
20,"Outside",2021,0.149714460358481,0.0346711080934067
20,"Outside",2022,0.138371562936528,0.0768057697831225
20,"Outside",2023,0.14545380644542,0.0903309066544413
21,"Core",2000,-0.145496877125699,-0.0844175031064713
21,"Core",2001,-0.153706120847917,-0.0523503057487703
21,"Core",2002,-0.151217131782743,-0.0605108929820318
21,"Core",2003,-0.147206848012061,-0.0623947288601089
21,"Core",2004,-0.147310665769266,-0.0405883333513216
21,"Core",2005,-0.160103906264909,-0.0363315038039781
21,"Core",2006,-0.148923366027477,-0.0200519599889458
21,"Core",2007,-0.131698554484456,-0.013198869504966
21,"Core",2008,-0.139438991016646,-0.00203948884624784
21,"Core",2009,-0.141981900501383,0.0167369825625078
21,"Core",2010,-0.126440122798756,0.0306646027631388
21,"Core",2011,-0.12243849668596,0.0400482515672335
21,"Core",2012,-0.10677057261968,0.0494158309472452
21,"Core",2013,-0.102549307985283,0.0547520980798571
21,"Core",2014,-0.0930028671857298,0.0722091466480403
21,"Core",2015,-0.0849773640358439,0.0516604013543001
21,"Core",2016,-0.0962285015472865,0.0790015894535794
21,"Core",2017,-0.0718307990090833,0.106383669876959
21,"Core",2018,-0.0788022722640499,0.0977530731139482
21,"Core",2019,-0.0443340117455496,0.0835640263294952
21,"Core",2020,-0.0468630653157979,0.0822822011615539
21,"Core",2021,-0.0636919672277298,0.139824602592118
21,"Core",2022,-0.0763154480412536,0.123051436916306
21,"Core",2023,-0.0655061988661081,0.162024585961164
21,"Buffer",2000,-0.0424017148929651,-0.0969059551960489
21,"Buffer",2001,-0.0383532790269541,-0.0873347066481236
21,"Buffer",2002,-0.0472204556576126,-0.0670994797674336
21,"Buffer",2003,-0.0380205120425409,-0.0787070338290173
21,"Buffer",2004,-0.0348826026527622,-0.0961141598818779
21,"Buffer",2005,-0.0264386704903396,-0.0739018854410999
21,"Buffer",2006,-0.0258582893646747,-0.0518213342536397
21,"Buffer",2007,-0.0242804830959095,-0.0587016364845356
21,"Buffer",2008,-0.0120186890163277,-0.0307903368609167
21,"Buffer",2009,0.00486388642551575,-0.0201804215801797
21,"Buffer",2010,0.00831157501081265,-0.0115466131568364
21,"Buffer",2011,0.0254769649359519,0.00774117396912652
21,"Buffer",2012,0.0367225198197774,0.0342449921745598
21,"Buffer",2013,0.0231744297799503,0.0104888257421379
21,"Buffer",2014,0.0158974210617028,0.00786547507062618
21,"Buffer",2015,0.02242895911345,0.0154145246819722
21,"Buffer",2016,0.0380640092915704,0.0254435494549249
21,"Buffer",2017,0.0127627035929671,0.0105645775976495
21,"Buffer",2018,0.0364513356455931,0.0166033372406616
21,"Buffer",2019,0.036121086349826,0.012240719851463
21,"Buffer",2020,0.0539007669766347,0.0443598186527159
21,"Buffer",2021,0.056272967750506,0.0635765680052578
21,"Buffer",2022,0.0837755421489914,0.122015615433808
21,"Buffer",2023,0.0892695567857624,0.134298029484381
21,"Outside",2000,0.0523683550548434,-0.121558986703657
21,"Outside",2001,0.0354093446658889,-0.125810374826542
