"Zone","Year","draw_id","delta"
"Outside",2005,181,0.00523915735514268
"Outside",2006,181,0.0251074358658984
"Outside",2007,181,0.0198561088277375
"Outside",2008,181,0.0225235951507746
"Outside",2009,181,0.0137272139044612
"Outside",2010,181,0.0229791570776231
"Outside",2011,181,0.0220776422420286
"Outside",2012,181,0.0254200911777239
"Outside",2013,181,0.0192029937542388
"Outside",2014,181,0.0142690825847873
"Outside",2015,181,0.0159824820378732
"Outside",2016,181,0.018308867851376
"Outside",2017,181,0.0193681619981162
"Outside",2018,181,0.0279389791000006
"Outside",2019,181,0.00426242469956798
"Outside",2020,181,0.0117475458438321
"Outside",2021,181,0.0149388034471868
"Outside",2022,181,0.0380405962786384
"Outside",2023,181,0.0157092111284708
"Core",2001,182,0.0211819356794126
"Core",2002,182,0.02503223167616
"Core",2003,182,0.0103111606320142
"Core",2004,182,0.0116252894643186
"Core",2005,182,0.0165743011276731
"Core",2006,182,0.0166314652568291
"Core",2007,182,0.0232589278527501
"Core",2008,182,0.0416660707993221
"Core",2009,182,0.00933651892323857
"Core",2010,182,0.00433170209204348
"Core",2011,182,0.0223227862658893
"Core",2012,182,0.0134658137482466
"Core",2013,182,0.00779148926643739
"Core",2014,182,0.00762640081862711
"Core",2015,182,0.0162815032655142
"Core",2016,182,0.0141005392754027
"Core",2017,182,0.0174527119326409
"Core",2018,182,0.0265420943623277
"Core",2019,182,0.031790820953362
"Core",2020,182,0.018095991728537
"Core",2021,182,0.0490501724212173
"Core",2022,182,0.0176920793975308
"Core",2023,182,0.0585214427093268
"Buffer",2001,182,0.0179558260369832
"Buffer",2002,182,0.0155084184153713
"Buffer",2003,182,0.0189031034506468
"Buffer",2004,182,0.0133563232928601
"Buffer",2005,182,0.00831822245781453
"Buffer",2006,182,0.0173675323487343
"Buffer",2007,182,0.0311380797069211
"Buffer",2008,182,0.0159935402811951
"Buffer",2009,182,0.0146124400703642
"Buffer",2010,182,0.0133510125666142
"Buffer",2011,182,0.0211848051123452
"Buffer",2012,182,0.0120188373396264
"Buffer",2013,182,0.0268069372316378
"Buffer",2014,182,0.0175055304167387
"Buffer",2015,182,0.0196725844047379
"Buffer",2016,182,0.00528561591821638
"Buffer",2017,182,0.0233700513724458
"Buffer",2018,182,0.022217359230348
"Buffer",2019,182,0.0114101565749548
"Buffer",2020,182,0.0238050549955282
"Buffer",2021,182,0.0244092003543566
"Buffer",2022,182,0.0425783748889326
"Buffer",2023,182,0.0351053382163278
"Outside",2001,182,0.0100619889968207
"Outside",2002,182,0.0246073665949536
"Outside",2003,182,0.0176148213540618
"Outside",2004,182,0.0117972219943178
"Outside",2005,182,0.0165852933451833
"Outside",2006,182,0.024394604383332
"Outside",2007,182,0.0136858003639959
"Outside",2008,182,0.0206340381417376
"Outside",2009,182,0.00684816336822448
"Outside",2010,182,0.0336060933600851
"Outside",2011,182,0.0132331236977241
"Outside",2012,182,0.00987580096909358
"Outside",2013,182,0.0280055769611309
"Outside",2014,182,0.0131584308575776
"Outside",2015,182,0.00817383971282578
"Outside",2016,182,0.0211435719708864
"Outside",2017,182,0.0160804547340856
"Outside",2018,182,0.00597029166988525
"Outside",2019,182,0.00332624833020881
"Outside",2020,182,0.031078097537789
"Outside",2021,182,0.00773683665053992
"Outside",2022,182,0.0476924996087687
"Outside",2023,182,0.0392472639105788
"Core",2001,183,0.0302879558318269
"Core",2002,183,0.00728195913215055
"Core",2003,183,0.0292383873278783
"Core",2004,183,0.0146431467907683
"Core",2005,183,0.00673361868500971
"Core",2006,183,0.0174535927118631
"Core",2007,183,0.0179106282593462
"Core",2008,183,0.0323957557329167
"Core",2009,183,0.0153089277045059
"Core",2010,183,0.0234867696092116
"Core",2011,183,0.0176141849476888
"Core",2012,183,0.0174278366738766
"Core",2013,183,0.00995804031088433
"Core",2014,183,0.0326222992874555
"Core",2015,183,0.00850699797567026
"Core",2016,183,0.0125130427789623
"Core",2017,183,0.0197601516411129
"Core",2018,183,0.0271632306278362
"Core",2019,183,0.0242023196370727
"Core",2020,183,0.0251927690771123
"Core",2021,183,0.0414328630819396
"Core",2022,183,0.0355078048454406
"Core",2023,183,0.0527295996895102
"Buffer",2001,183,0.0365950828906864
"Buffer",2002,183,0.00748753557112556
"Buffer",2003,183,0.00895762583454188
"Buffer",2004,183,0.00318205280335915
"Buffer",2005,183,0.0108147858298373
"Buffer",2006,183,0.0275207783599616
"Buffer",2007,183,0.0149104861461456
"Buffer",2008,183,0.03111490937635
"Buffer",2009,183,0.0169135801027538
"Buffer",2010,183,0.0258149740014066
"Buffer",2011,183,0.00949494514079057
"Buffer",2012,183,0.0213516188406951
"Buffer",2013,183,0.00797538694924032
"Buffer",2014,183,0.0104773727688869
"Buffer",2015,183,0.00783263748856268
"Buffer",2016,183,0.0123336743344219
"Buffer",2017,183,0.00417820369463797
"Buffer",2018,183,0.00392932824880501
"Buffer",2019,183,0.0172829190801253
"Buffer",2020,183,0.0138801147464398
"Buffer",2021,183,0.0210904090072612
"Buffer",2022,183,0.0600442965913103
"Buffer",2023,183,0.0339079180061682
"Outside",2001,183,0.0322115043714977
"Outside",2002,183,0.026537471995148
"Outside",2003,183,0.0174099048909504
"Outside",2004,183,0.00986320990640025
"Outside",2005,183,0.0180304411337326
"Outside",2006,183,0.00661365722681043
"Outside",2007,183,0.0143163951869605
"Outside",2008,183,0.0109036903660865
"Outside",2009,183,0.0216790926805014
"Outside",2010,183,0.012566979969021
"Outside",2011,183,0.0290479898523832
"Outside",2012,183,0.0183633229107893
"Outside",2013,183,0.0263928386981729
"Outside",2014,183,0.0151152089305085
"Outside",2015,183,0.0166906434301101
"Outside",2016,183,0.0162219441297488
"Outside",2017,183,0.00384266085716935
"Outside",2018,183,0.0063156746297305
"Outside",2019,183,0.00927308096745547
"Outside",2020,183,0.0240172573781002
"Outside",2021,183,0.0301618757997216
"Outside",2022,183,0.0500321697712428
"Outside",2023,183,0.0186669480841027
"Core",2001,184,0.0151130913309939
"Core",2002,184,0.0233871478284767
"Core",2003,184,0.00931537869569804
"Core",2004,184,0.0199648926765546
"Core",2005,184,0.00735421065122333
"Core",2006,184,0.0177489772142231
"Core",2007,184,0.012603728589723
"Core",2008,184,0.0281045085970396
"Core",2009,184,0.019715387964649
"Core",2010,184,0.0212141575276473
"Core",2011,184,0.00639975285064658
"Core",2012,184,0.0233513734546136
"Core",2013,184,0.0167882213287033
"Core",2014,184,0.0242134929752088
"Core",2015,184,0.0186902034120621
"Core",2016,184,0.00947262395993846
"Core",2017,184,0.0332993303922054
"Core",2018,184,0.00773406411510973
"Core",2019,184,0.0291314637828336
"Core",2020,184,0.0145515846161674
"Core",2021,184,0.0396400249626902
"Core",2022,184,0.0497812692407927
"Core",2023,184,0.0201932149999679
"Buffer",2001,184,0.00354118724210026
"Buffer",2002,184,0.0368207932115304
"Buffer",2003,184,0.0237753127168191
"Buffer",2004,184,0.0203308941013332
"Buffer",2005,184,0.00883120146225048
"Buffer",2006,184,0.016551986758372
"Buffer",2007,184,0.0180978028020901
"Buffer",2008,184,0.012908040955264
"Buffer",2009,184,0.0119469033154018
"Buffer",2010,184,0.0193908838006394
"Buffer",2011,184,0.00675065272531494
"Buffer",2012,184,0.0464902935629891
"Buffer",2013,184,0.010650078250716
"Buffer",2014,184,0.0106688021734567
"Buffer",2015,184,0.0094681314351731
"Buffer",2016,184,0.010537760663097
"Buffer",2017,184,0.00654932424029634
"Buffer",2018,184,0.0119290741588463
"Buffer",2019,184,0.00520331227953146
"Buffer",2020,184,0.0313214544358407
"Buffer",2021,184,0.0295621986238656
"Buffer",2022,184,0.0587982326365276
"Buffer",2023,184,0.0234019900134893
"Outside",2001,184,0.00869697065715461
"Outside",2002,184,0.0284632549460295
"Outside",2003,184,0.0121170003255004
"Outside",2004,184,0.0172910840977078
"Outside",2005,184,0.0135866017399464
"Outside",2006,184,0.0132246491329784
"Outside",2007,184,0.0146694991035505
"Outside",2008,184,0.0136111388295747
"Outside",2009,184,0.0185787116738144
"Outside",2010,184,0.0202767430035622
"Outside",2011,184,0.0242601581451633
"Outside",2012,184,0.0183456359214967
"Outside",2013,184,0.0170009163963118
"Outside",2014,184,0.0227965730745465
"Outside",2015,184,0.0129049011273861
"Outside",2016,184,0.00456876291482993
"Outside",2017,184,0.0129933447230413
"Outside",2018,184,0.0100188164441442
"Outside",2019,184,0.00927418835188887
"Outside",2020,184,0.0029067151574869
"Outside",2021,184,0.0118348952145945
"Outside",2022,184,0.0472386517109608
"Outside",2023,184,0.0333904470403367
"Core",2001,185,0.0317331738472544
"Core",2002,185,0.026820181707581
"Core",2003,185,0.0148439220019757
"Core",2004,185,0.0287450168444216
"Core",2005,185,0.0175198777950075
"Core",2006,185,0.0175181703221503
"Core",2007,185,0.00991278169604912
"Core",2008,185,0.0101822131478431
"Core",2009,185,0.0348904217542003
"Core",2010,185,0.0128632106698332
"Core",2011,185,0.0253460596368973
"Core",2012,185,0.00822446602963111
"Core",2013,185,0.0186371407225197
"Core",2014,185,0.010200807598246
"Core",2015,185,0.0132971912529336
"Core",2016,185,0.00388778281914179
"Core",2017,185,0.0202348408236656
"Core",2018,185,0.0239732070722683
"Core",2019,185,0.0221504862097259
"Core",2020,185,0.0109129472175989
"Core",2021,185,0.0300749989228425
"Core",2022,185,0.0527223660327096
"Core",2023,185,0.0434359376366884
"Buffer",2001,185,0.0114293506887955
"Buffer",2002,185,0.0153354452321327
"Buffer",2003,185,0.0254078653878508
"Buffer",2004,185,0.00521619742654382
"Buffer",2005,185,0.00246727859901174
"Buffer",2006,185,0.00452132552143223
"Buffer",2007,185,0.0151957759902801
"Buffer",2008,185,0.0261685897892734
"Buffer",2009,185,0.013816665406159
"Buffer",2010,185,0.0187926587847725
"Buffer",2011,185,0.0223151830795023
"Buffer",2012,185,0.0104174574644488
"Buffer",2013,185,0.0143445915479658
"Buffer",2014,185,0.0140869205418895
"Buffer",2015,185,0.0179304398592197
"Buffer",2016,185,0.014868768132187
"Buffer",2017,185,0.0200001803122891
"Buffer",2018,185,0.00491177999441984
"Buffer",2019,185,0.00762418647419515
"Buffer",2020,185,0.0223371998559415
"Buffer",2021,185,0.0482577542778351
"Buffer",2022,185,0.0231924662837079
"Buffer",2023,185,0.0604936924099826
"Outside",2001,185,0.012056486870421
"Outside",2002,185,0.0209069970265764
"Outside",2003,185,0.0259440170677676
"Outside",2004,185,0.0398771435313135
"Outside",2005,185,0.0363499060090489
"Outside",2006,185,0.000870587939017366
"Outside",2007,185,0.025967729202643
"Outside",2008,185,0.00639057245246099
"Outside",2009,185,0.0171618659289261
"Outside",2010,185,0.0275294848266841
"Outside",2011,185,0.0232530340689919
"Outside",2012,185,0.0251326653825253
"Outside",2013,185,0.0301337301504515
"Outside",2014,185,0.0132253456355864
"Outside",2015,185,0.0104192714626031
"Outside",2016,185,0.0100613739832564
"Outside",2017,185,0.00982426458205052
"Outside",2018,185,0.0109357569105302
"Outside",2019,185,0.00520848271265497
"Outside",2020,185,0.011575823181072
"Outside",2021,185,0.0249453600140664
"Outside",2022,185,0.0270419890771651
"Outside",2023,185,0.0234709353502399
"Core",2001,186,0.0140066837368981
"Core",2002,186,0.0289263295753229
"Core",2003,186,0.0262219024695756
"Core",2004,186,0.00886421102832245
"Core",2005,186,0.0277135152717336
"Core",2006,186,0.0190049389112043
"Core",2007,186,0.0107592389791167
"Core",2008,186,0.0309851681473158
"Core",2009,186,0.0164227324619616
"Core",2010,186,0.0187210316450024
"Core",2011,186,0.0178674570721102
"Core",2012,186,0.0295081574534419
"Core",2013,186,0.0262148069315783
"Core",2014,186,0.0155424539925381
"Core",2015,186,0.0124992187568082
"Core",2016,186,0.0160283183139793
"Core",2017,186,0.0286436856994533
"Core",2018,186,0.0230528731663193
"Core",2019,186,0.0266669438538772
"Core",2020,186,0.00864039640342478
"Core",2021,186,0.0195909545888844
"Core",2022,186,0.051123256697986
"Core",2023,186,0.0174293558716164
"Buffer",2001,186,0.00959338694766097
"Buffer",2002,186,0.0268156393786468
"Buffer",2003,186,0.00774969683760673
"Buffer",2004,186,0.0104469151746209
"Buffer",2005,186,0.00208584980486469
"Buffer",2006,186,0.015859404409847
"Buffer",2007,186,0.0223834859575228
"Buffer",2008,186,0.0392604855788101
"Buffer",2009,186,0.0112047820421977
"Buffer",2010,186,0.0191369782936984
"Buffer",2011,186,0.023010472274967
"Buffer",2012,186,0.0147562516656737
"Buffer",2013,186,0.00735431865701384
"Buffer",2014,186,0.0124450043857268
"Buffer",2015,186,0.0123321905398376
"Buffer",2016,186,0.0140771999967971
"Buffer",2017,186,0.00699447606053296
"Buffer",2018,186,0.0114817193335094
"Buffer",2019,186,0.014180005822105
"Buffer",2020,186,0.0234422805234351
"Buffer",2021,186,0.0263990485792249
"Buffer",2022,186,0.0414698047768251
"Buffer",2023,186,0.0563137209294533
"Outside",2001,186,0.0119028609585742
"Outside",2002,186,0.00668314392546291
"Outside",2003,186,0.0248928895885505
"Outside",2004,186,0.0114574639132526
"Outside",2005,186,0.0205692931807307
"Outside",2006,186,0.0132728000286654
"Outside",2007,186,0.0040978236282031
"Outside",2008,186,0.016343055215222
"Outside",2009,186,0.00947351425324539
"Outside",2010,186,0.0191060154291576
"Outside",2011,186,0.0252354078784799
"Outside",2012,186,0.0072205206049037
"Outside",2013,186,0.0242543769765251
"Outside",2014,186,0.0196396004379739
"Outside",2015,186,0.0264115180019489
"Outside",2016,186,0.0139682026152545
"Outside",2017,186,0.0259983012823746
"Outside",2018,186,0.0431361034280015
"Outside",2019,186,0.0119519428935037
"Outside",2020,186,0.0128795379489305
"Outside",2021,186,0.0223695494269993
"Outside",2022,186,0.0394444823925691
"Outside",2023,186,0.0329475520607318
"Core",2001,187,0.0264955237690178
"Core",2002,187,0.0160806035978711
"Core",2003,187,0.0224183362662598
"Core",2004,187,0.00855130386552606
"Core",2005,187,0.0181090827261271
"Core",2006,187,0.0320509572808717
"Core",2007,187,0.0116443541005165
"Core",2008,187,0.0137157616569825
"Core",2009,187,0.0305743556955418
"Core",2010,187,0.028352812108565
"Core",2011,187,0.00891772227741628
"Core",2012,187,0.00792717987201203
"Core",2013,187,0.0227126986152334
"Core",2014,187,0.0231059149279761
"Core",2015,187,0.0273705146614626
"Core",2016,187,0.0141789645736359
"Core",2017,187,0.0154613800687035
"Core",2018,187,0.0242901761104379
"Core",2019,187,0.0184189794026866
"Core",2020,187,0.0331378731854164
"Core",2021,187,0.0394201106101514
"Core",2022,187,0.058496215613329
"Core",2023,187,0.0245530212376386
"Buffer",2001,187,0.0148704560677299
"Buffer",2002,187,0.0185160483353698
"Buffer",2003,187,0.00877598918352853
"Buffer",2004,187,0.0108005235176201
"Buffer",2005,187,0.0137080493658172
"Buffer",2006,187,0.0240700177725424
"Buffer",2007,187,0.0132150011087329
"Buffer",2008,187,0.0185794232845494
"Buffer",2009,187,0.0251218767282052
"Buffer",2010,187,0.00967214236706864
"Buffer",2011,187,0.00367023296822722
"Buffer",2012,187,0.0280810936446897
"Buffer",2013,187,0.00942254923514419
"Buffer",2014,187,0.0185703048003846
"Buffer",2015,187,0.0155379553811369
"Buffer",2016,187,0.0131066777347364
"Buffer",2017,187,0.00619584052942424
"Buffer",2018,187,0.0106911474580564
"Buffer",2019,187,0.0114867527928666
"Buffer",2020,187,0.00655711825013451
"Buffer",2021,187,0.0140286046218206
"Buffer",2022,187,0.0658301817763166
"Buffer",2023,187,0.0567776477144648
"Outside",2001,187,0.0333086392609478
"Outside",2002,187,0.00885917049573951
"Outside",2003,187,0.0137397095207823
"Outside",2004,187,0.0165981205526734
"Outside",2005,187,0.00647616670499082
"Outside",2006,187,0.0160693448245035
"Outside",2007,187,0.00827344798416901
"Outside",2008,187,0.0253515529721277
"Outside",2009,187,0.0164003607412459
"Outside",2010,187,0.0269706289066368
"Outside",2011,187,0.015448888419426
"Outside",2012,187,0.0203468008674798
"Outside",2013,187,0.0305466978866637
"Outside",2014,187,0.0207875872086414
"Outside",2015,187,0.029671904948809
"Outside",2016,187,0.00737557048092934
"Outside",2017,187,0.0287233418277641
"Outside",2018,187,0.0203918776143116
"Outside",2019,187,0.0070367688521061
"Outside",2020,187,0.0269617137705322
"Outside",2021,187,0.0263444390180855
"Outside",2022,187,0.0247539598026146
"Outside",2023,187,0.0257840086264431
"Core",2001,188,0.00970931612449232
"Core",2002,188,0.0298240465847427
"Core",2003,188,0.0187021292445388
"Core",2004,188,0.0135697844459942
"Core",2005,188,0.00696144362253633
"Core",2006,188,0.0171680127094776
"Core",2007,188,0.0145580728957849
"Core",2008,188,0.0171231641179934
"Core",2009,188,0.0223259001492583
"Core",2010,188,0.0168366277450099
"Core",2011,188,0.0255971994482628
"Core",2012,188,0.0288971068315271
"Core",2013,188,0.0115895786166988
"Core",2014,188,0.0264012278083211
"Core",2015,188,0.00876845460431977
"Core",2016,188,0.0113463714156496
"Core",2017,188,0.00464304727026648
"Core",2018,188,0.0379005943983263
"Core",2019,188,0.0337730514678745
"Core",2020,188,0.0179823031549721
"Core",2021,188,0.0397596749479603
"Core",2022,188,0.0380862105242591
"Core",2023,188,0.0243805436719348
"Buffer",2001,188,0.0292339222641806
"Buffer",2002,188,0.0243824708085572
"Buffer",2003,188,0.00571163259135361
"Buffer",2004,188,0.0128426031742849
"Buffer",2005,188,0.0110698314618864
"Buffer",2006,188,0.0208338767074516
"Buffer",2007,188,0.0162680654486218
"Buffer",2008,188,0.0101995047379325
"Buffer",2009,188,0.0169549118726138
"Buffer",2010,188,0.0220919801971513
"Buffer",2011,188,0.0112331538848681
"Buffer",2012,188,0.0128008094694497
"Buffer",2013,188,0.00523754610973566
"Buffer",2014,188,0.0154061416023818
"Buffer",2015,188,0.0211612358899385
"Buffer",2016,188,0.00505101341368645
"Buffer",2017,188,0.00355557570369325
"Buffer",2018,188,0.0140727001789476
"Buffer",2019,188,0.0131990745519854
"Buffer",2020,188,0.0237227900669872
"Buffer",2021,188,0.0285094384380288
"Buffer",2022,188,0.0490436373143383
"Buffer",2023,188,0.0255567448856041
"Outside",2001,188,0.0135954664160426
"Outside",2002,188,0.0170201870986429
"Outside",2003,188,0.00734920657859093
"Outside",2004,188,0.0243057825329414
"Outside",2005,188,0.0133379650276963
"Outside",2006,188,0.012387263925071
"Outside",2007,188,0.018104571085811
"Outside",2008,188,0.011955552577261
"Outside",2009,188,0.0216778344439002
"Outside",2010,188,0.0198205492957304
"Outside",2011,188,0.0181067567939753
"Outside",2012,188,0.0221093516478889
"Outside",2013,188,0.0177094920111743
"Outside",2014,188,0.0164796961511324
"Outside",2015,188,0.0148828246150834
"Outside",2016,188,0.0156699494435312
"Outside",2017,188,0.00561872141328732
"Outside",2018,188,0.0131935786388556
"Outside",2019,188,0.0172440140601358
"Outside",2020,188,0.0120906820506347
"Outside",2021,188,0.0294912164785512
"Outside",2022,188,0.0159699111396263
"Outside",2023,188,0.0308801025289147
"Core",2001,189,0.0354274155937359
"Core",2002,189,0.0101317645315264
"Core",2003,189,0.0205970072570779
"Core",2004,189,0.0371855674385042
"Core",2005,189,0.0212508611698084
"Core",2006,189,0.0117599457530218
"Core",2007,189,0.0130874580934526
"Core",2008,189,0.0204510347277378
"Core",2009,189,0.0154538372673497
"Core",2010,189,0.00747426536296727
"Core",2011,189,0.0297941197648423
"Core",2012,189,0.0289171723396899
"Core",2013,189,0.0299000350438114
"Core",2014,189,0.0190214939203223
"Core",2015,189,0.00929834463319852
"Core",2016,189,0.0284333829706251
"Core",2017,189,0.020970941923746
"Core",2018,189,0.0372178133203019
"Core",2019,189,0.021844180271475
"Core",2020,189,0.0270615634271978
"Core",2021,189,0.010104958507301
"Core",2022,189,0.0507244729535739
"Core",2023,189,0.0418065488815522
"Buffer",2001,189,0.0122388948908654
"Buffer",2002,189,0.00784289249120609
"Buffer",2003,189,0.0213105968941598
"Buffer",2004,189,0.00750273899658498
"Buffer",2005,189,0.00231833342903778
"Buffer",2006,189,0.00873304177406286
"Buffer",2007,189,0.0272205161709299
"Buffer",2008,189,0.0122523242685345
"Buffer",2009,189,0.012054646300651
"Buffer",2010,189,0.0299717797734727
"Buffer",2011,189,0.00302080439123824
"Buffer",2012,189,0.017329437499011
"Buffer",2013,189,0.0238040925946404
"Buffer",2014,189,0.0234645703563701
"Buffer",2015,189,0.011462587631051
"Buffer",2016,189,0.0101405967603177
"Buffer",2017,189,0.0140559902995338
"Buffer",2018,189,0.00779009641140165
"Buffer",2019,189,0.021664541058652
"Buffer",2020,189,0.0237660181053754
"Buffer",2021,189,0.0523511726930686
"Buffer",2022,189,0.0523613192178343
"Buffer",2023,189,0.0221240050639844
"Outside",2001,189,0.00982865722150143
"Outside",2002,189,0.026821690216741
"Outside",2003,189,0.0167259347550451
"Outside",2004,189,0.0124761983864168
"Outside",2005,189,0.0113907948108468
"Outside",2006,189,0.0153406738359348
"Outside",2007,189,0.00407801329379821
"Outside",2008,189,0.0104198554433394
"Outside",2009,189,0.0176282600388357
"Outside",2010,189,0.0284575045644368
"Outside",2011,189,0.0168844859430782
"Outside",2012,189,0.0167367087157487
"Outside",2013,189,0.0287468958432978
"Outside",2014,189,0.0247984456743707
"Outside",2015,189,0.0174314321374465
"Outside",2016,189,0.0193218549027252
"Outside",2017,189,0.0038091755654606
"Outside",2018,189,0.0214107361108177
"Outside",2019,189,0.00586240461696745
"Outside",2020,189,0.0261324194932562
"Outside",2021,189,0.0124950039156426
"Outside",2022,189,0.0307574882912114
"Outside",2023,189,0.0374327728746915
"Core",2001,190,0.0167604755203988
"Core",2002,190,0.0275069540389431
"Core",2003,190,0.0135918409283278
"Core",2004,190,0.00628852979144413
"Core",2005,190,0.0145041955131066
"Core",2006,190,0.0163579727225501
"Core",2007,190,0.0181869525715624
"Core",2008,190,0.0314059980477737
"Core",2009,190,0.0274660191894528
"Core",2010,190,0.0137935239035369
"Core",2011,190,0.0112935398182531
"Core",2012,190,0.0126594689692708
"Core",2013,190,0.0164977634092665
"Core",2014,190,0.0122820462907257
"Core",2015,190,0.014076147694912
"Core",2016,190,0.018350518245589
"Core",2017,190,0.0190580459396315
"Core",2018,190,0.0123975463998956
"Core",2019,190,0.0364288298769079
"Core",2020,190,0.0672578754203468
"Core",2021,190,0.0624537071128198
"Core",2022,190,0.034579931393114
"Core",2023,190,0.0327007926754745
"Buffer",2001,190,0.0303652499951968
"Buffer",2002,190,0.0116505035114407
"Buffer",2003,190,0.0137358034157271
"Buffer",2004,190,0.0142505571423008
"Buffer",2005,190,0.00349572718790882
"Buffer",2006,190,0.0109877499106219
"Buffer",2007,190,0.0150355385371089
"Buffer",2008,190,0.021265142780969
"Buffer",2009,190,0.0190319391599175
"Buffer",2010,190,0.0146007697122425
"Buffer",2011,190,0.00885318390518583
"Buffer",2012,190,0.0164124537388945
"Buffer",2013,190,0.00730629966496229
"Buffer",2014,190,0.011312553473446
"Buffer",2015,190,0.012281186153046
"Buffer",2016,190,0.00977981558040027
"Buffer",2017,190,0.00810224263771069
"Buffer",2018,190,0.00585523556026075
"Buffer",2019,190,0.0097481195794861
"Buffer",2020,190,0.0196631044325825
"Buffer",2021,190,0.024288307277245
"Buffer",2022,190,0.0438479870831321
"Buffer",2023,190,0.0564368021100005
"Outside",2001,190,0.00818494482527901
"Outside",2002,190,0.031366670970077
"Outside",2003,190,0.00673992438363321
"Outside",2004,190,0.0230488744768051
"Outside",2005,190,0.0144227207550731
"Outside",2006,190,0.011137434099193
"Outside",2007,190,0.0133451861673821
"Outside",2008,190,0.0140711179435325
"Outside",2009,190,0.0137518045811362
"Outside",2010,190,0.0213688506122643
"Outside",2011,190,0.0331687582494799
"Outside",2012,190,0.011485620621893
"Outside",2013,190,0.00518967862805584
"Outside",2014,190,0.0306373937197374
"Outside",2015,190,0.0249599301090957
"Outside",2016,190,0.0342159874563642
"Outside",2017,190,0.00481918741496534
"Outside",2018,190,0.0179243744628798
"Outside",2019,190,0.00201213075219831
"Outside",2020,190,0.0157141546790144
"Outside",2021,190,0.0331570970229696
"Outside",2022,190,0.024506842436375
"Outside",2023,190,0.0280519951111332
"Core",2001,191,0.0402664049025751
"Core",2002,191,0.0188670197451329
"Core",2003,191,0.00563649696433908
"Core",2004,191,0.0157590944322562
"Core",2005,191,0.00870195678213967
"Core",2006,191,0.0305939882479405
"Core",2007,191,0.00477244417446638
"Core",2008,191,0.0125599070776507
"Core",2009,191,0.0183435672997935
"Core",2010,191,0.0301507333197939
"Core",2011,191,0.0211435046067055
"Core",2012,191,0.0099117734420158
"Core",2013,191,0.0154104464717521
"Core",2014,191,0.00614577397074266
"Core",2015,191,0.0309963960602427
"Core",2016,191,0.0208616160669159
"Core",2017,191,0.0351026376066711
"Core",2018,191,0.00783279190786827
"Core",2019,191,0.0175274268854995
"Core",2020,191,0.010692752435468
"Core",2021,191,0.0418504337222569
"Core",2022,191,0.0564724608433623
"Core",2023,191,0.0420092115685701
"Buffer",2001,191,0.0466715924006725
"Buffer",2002,191,0.00404103131893501
"Buffer",2003,191,0.00700485024804216
"Buffer",2004,191,0.00292339998940644
"Buffer",2005,191,0.0111577911495903
"Buffer",2006,191,0.00435061531457744
"Buffer",2007,191,0.0225021255625173
"Buffer",2008,191,0.0239973108841733
"Buffer",2009,191,0.0109886372400149
"Buffer",2010,191,0.0216873652165975
"Buffer",2011,191,0.0254571439139781
"Buffer",2012,191,0.0207801582623492
"Buffer",2013,191,0.0181058058029683
"Buffer",2014,191,0.0105436990351459
"Buffer",2015,191,0.0144249279359585
"Buffer",2016,191,0.00740924159207183
"Buffer",2017,191,0.00569680288945027
"Buffer",2018,191,0.00810701249598535
"Buffer",2019,191,0.0116937609130547
"Buffer",2020,191,0.0153210566700347
"Buffer",2021,191,0.0368818118644877
"Buffer",2022,191,0.0531571722233392
"Buffer",2023,191,0.0197265662762073
"Outside",2001,191,0.0201299853218948
"Outside",2002,191,0.020704485661272
"Outside",2003,191,0.00690360493684949
"Outside",2004,191,0.0130704111402797
"Outside",2005,191,0.0157217732063914
"Outside",2006,191,0.0167125025887415
"Outside",2007,191,0.0131931121677636
"Outside",2008,191,0.0142810420561403
"Outside",2009,191,0.0135876041015527
"Outside",2010,191,0.0184896369776208
"Outside",2011,191,0.0320517703002052
"Outside",2012,191,0.00682732582378194
"Outside",2013,191,0.0239761234957396
"Outside",2014,191,0.00835867510224353
"Outside",2015,191,0.0184586293603132
"Outside",2016,191,0.0136569401290071
"Outside",2017,191,0.0251994415924288
"Outside",2018,191,0.0233722721953416
"Outside",2019,191,0.0180902740254474
"Outside",2020,191,0.00609613363379002
"Outside",2021,191,0.0270754037929514
"Outside",2022,191,0.0233444888373755
"Outside",2023,191,0.0280542904265163
"Core",2001,192,0.0187394646747865
"Core",2002,192,0.00902282246867749
"Core",2003,192,0.0190443470444468
"Core",2004,192,0.0110829314766977
"Core",2005,192,0.0163569024487939
"Core",2006,192,0.0348255333068279
"Core",2007,192,0.00672422339350083
"Core",2008,192,0.0288362940970663
"Core",2009,192,0.0211547222067287
"Core",2010,192,0.0126776094607013
"Core",2011,192,0.0279082804905988
"Core",2012,192,0.0201612185911401
"Core",2013,192,0.0198768599651913
"Core",2014,192,0.00737199126304888
"Core",2015,192,0.00696410370060042
"Core",2016,192,0.0138983777019467
"Core",2017,192,0.0267447182170877
"Core",2018,192,0.0163862967897686
"Core",2019,192,0.0247729997718119
"Core",2020,192,0.0208311714578221
"Core",2021,192,0.0411441597842346
"Core",2022,192,0.0407649901901586
"Core",2023,192,0.0464021458536178
"Buffer",2001,192,0.012492681498662
"Buffer",2002,192,0.0206958464926453
"Buffer",2003,192,0.0112015374252537
"Buffer",2004,192,0.00612118052081175
"Buffer",2005,192,0.0158202544777974
"Buffer",2006,192,0.00782790517732415
"Buffer",2007,192,0.0105473816454187
