"draw_id","Zone","n_increase","n_decrease","mean_inc_mag","mean_dec_mag"
48,"Outside",232,377,0.149720778020741,0.293138634522216
49,"Core",226,376,0.158794425404713,0.317048541165986
49,"Buffer",201,407,0.154172755426928,0.307347607608792
49,"Outside",212,395,0.15094094508841,0.287413467047088
50,"Core",237,360,0.153783257210556,0.35344046604672
50,"Buffer",203,407,0.137792373080597,0.307889500699147
50,"Outside",214,396,0.152948640821937,0.313822812985769
51,"Core",202,399,0.1402401191585,0.32272105148295
51,"Buffer",201,404,0.168368533570076,0.298400580519378
51,"Outside",225,385,0.13815920251736,0.29786435011547
52,"Core",223,382,0.132191549156028,0.334716548550687
52,"Buffer",230,378,0.147769731597744,0.314022945175486
52,"Outside",224,386,0.146924186139254,0.308500156123084
53,"Core",231,369,0.148362858959211,0.322819238370394
53,"Buffer",228,380,0.167375296401427,0.304116658702263
53,"Outside",214,396,0.15656584323679,0.304560614990317
54,"Core",239,360,0.155184932232648,0.314976558947726
54,"Buffer",204,404,0.140091106866474,0.303457073508007
54,"Outside",201,409,0.139704122639443,0.288797120132758
55,"Core",206,392,0.159171422521484,0.317351479936134
55,"Buffer",206,403,0.169655067919839,0.310437864362587
55,"Outside",216,393,0.153525073916694,0.309453554764882
56,"Core",239,362,0.144338230509963,0.319789770741768
56,"Buffer",229,380,0.159739282852874,0.309474154773881
56,"Outside",221,389,0.144163855547155,0.304160591853993
57,"Core",196,404,0.167095545163922,0.322823177994375
57,"Buffer",223,386,0.13678500992125,0.298819808479074
57,"Outside",233,377,0.132760648884054,0.302411854700987
58,"Core",224,379,0.129111766049204,0.337301841832046
58,"Buffer",199,408,0.127634862803276,0.303608512895022
58,"Outside",215,395,0.158880499277885,0.298167534436626
59,"Core",215,386,0.170421690133091,0.333972505989594
59,"Buffer",216,392,0.1589075318493,0.27941543911796
59,"Outside",214,395,0.169930737337985,0.287411210058991
60,"Core",232,369,0.153359028975922,0.333249866658727
60,"Buffer",196,414,0.165969157042887,0.302780023556706
60,"Outside",236,374,0.128124042597562,0.317203984058039
61,"Core",219,387,0.153422003689976,0.325388908667041
61,"Buffer",219,389,0.14982616645399,0.311796349499963
61,"Outside",225,385,0.144206391721978,0.315808518532189
62,"Core",210,387,0.151678266072056,0.321270787054902
62,"Buffer",220,390,0.153846467375593,0.29878145806565
62,"Outside",215,395,0.148075937368657,0.316845393064159
63,"Core",232,369,0.151781505963709,0.332573181448668
63,"Buffer",205,403,0.176395502216768,0.310737321164541
63,"Outside",218,392,0.139373872508192,0.289061694816056
64,"Core",216,384,0.129366571062188,0.296300909331664
64,"Buffer",215,394,0.138959585133887,0.335081046824866
64,"Outside",217,392,0.159258888675186,0.318778191130019
65,"Core",233,370,0.155081201418399,0.317567434291979
65,"Buffer",200,406,0.167411164744214,0.289930161006968
65,"Outside",210,399,0.147139109454179,0.31560124754524
66,"Core",220,381,0.164584359074722,0.328267869080935
66,"Buffer",191,418,0.156080089433696,0.320200452492214
66,"Outside",211,398,0.158919367251427,0.289220404901862
67,"Core",211,389,0.158394777106212,0.302651668225801
67,"Buffer",214,394,0.160276479522963,0.310246187238262
67,"Outside",231,379,0.142292577470229,0.316435014364395
68,"Core",235,366,0.151942280562951,0.327340947084441
68,"Buffer",203,405,0.137107489789379,0.306446650588249
68,"Outside",233,376,0.144657000024624,0.316322539630833
69,"Core",240,359,0.135704958449424,0.323815842569288
69,"Buffer",192,416,0.16820893184287,0.29996334620922
69,"Outside",208,400,0.138785499711185,0.304418328687388
70,"Core",218,386,0.147752286525923,0.330989508343904
70,"Buffer",194,413,0.153025390004545,0.326851171381094
70,"Outside",234,376,0.152983602447169,0.320910659646723
71,"Core",223,377,0.161730292457556,0.314947393023599
71,"Buffer",206,402,0.141317198143719,0.303158216442122
71,"Outside",234,376,0.139542398988594,0.29720128945808
72,"Core",215,387,0.149099453087391,0.289307131033578
72,"Buffer",216,390,0.153317891615626,0.311816734198622
72,"Outside",216,394,0.138153140257042,0.305384278833145
73,"Core",223,380,0.144826323539866,0.314704121644281
73,"Buffer",207,402,0.160120174336257,0.298045296158214
73,"Outside",237,372,0.143470762457732,0.310217656047219
74,"Core",229,372,0.142104625224633,0.299584795814717
74,"Buffer",192,417,0.142310771239655,0.302447499586452
74,"Outside",205,405,0.164356180467869,0.299846324761086
75,"Core",222,378,0.156200243795729,0.305808054554803
75,"Buffer",219,390,0.151684210026862,0.317412617673844
75,"Outside",214,395,0.145297388251067,0.312699918853354
76,"Core",220,375,0.154994488748667,0.336130494515523
76,"Buffer",219,389,0.155621068830806,0.325281745654265
76,"Outside",227,382,0.156038557906374,0.268272080994277
77,"Core",224,377,0.136391275534416,0.317869532794588
77,"Buffer",218,390,0.128666344893167,0.330101525425382
77,"Outside",225,385,0.127628418374103,0.285397608452915
78,"Core",215,389,0.134232256877737,0.313996102732545
78,"Buffer",211,398,0.140322758849505,0.295419760496285
78,"Outside",233,376,0.136027090764856,0.304106924465326
79,"Core",231,373,0.149808386644167,0.312692817499082
79,"Buffer",218,391,0.166699147600499,0.297896586513173
79,"Outside",221,389,0.155611533344965,0.296812044853915
80,"Core",224,379,0.138624197300926,0.319468458757483
80,"Buffer",202,407,0.161677353411544,0.288328731199661
80,"Outside",223,387,0.169765844865098,0.301674496606987
81,"Core",221,384,0.144660666133508,0.311085469061818
81,"Buffer",178,429,0.147944556410736,0.306932854127344
81,"Outside",212,398,0.150321201164108,0.307155143367515
82,"Core",216,388,0.142290763549396,0.325969513939081
82,"Buffer",212,396,0.159616914470067,0.312648928938892
82,"Outside",219,391,0.133313073635862,0.315714152162186
83,"Core",226,375,0.141753620487515,0.328364147519918
83,"Buffer",198,412,0.145263675215654,0.305679246582059
83,"Outside",222,387,0.137071218259357,0.298313337704514
84,"Core",196,402,0.173106005622386,0.305471547672787
84,"Buffer",194,416,0.150482338508428,0.302666229671569
84,"Outside",223,386,0.13080038037017,0.302978890394377
85,"Core",234,364,0.158122566971923,0.313089042173916
85,"Buffer",207,399,0.156293686441626,0.315538166843293
85,"Outside",228,381,0.139772424526793,0.293034413096036
86,"Core",212,386,0.145777551993329,0.312880910545709
86,"Buffer",191,418,0.137098000184011,0.307985502822647
86,"Outside",200,409,0.151703940978945,0.309515250116455
87,"Core",221,377,0.135814572725893,0.344255369537281
87,"Buffer",216,393,0.184261200039785,0.313011859454795
87,"Outside",212,398,0.132344383937715,0.297065307211049
88,"Core",225,376,0.144050804602798,0.313179935887266
88,"Buffer",186,422,0.140708057871125,0.302741228046238
88,"Outside",227,383,0.136419917097407,0.293550763197941
89,"Core",235,366,0.1663152615475,0.30885642567602
89,"Buffer",205,403,0.14973173452819,0.304709180286829
89,"Outside",219,391,0.153459240228807,0.300126037288417
90,"Core",238,364,0.126248879026169,0.334191209283901
90,"Buffer",226,384,0.153946456904636,0.293339646883366
90,"Outside",226,383,0.144333883477671,0.308252015776387
91,"Core",200,400,0.130347098113226,0.301393447991659
91,"Buffer",212,397,0.15142938846025,0.330367110485311
91,"Outside",241,369,0.157988870418773,0.311035110263132
92,"Core",243,359,0.133522142780701,0.324484771739964
92,"Buffer",206,401,0.159022398678688,0.322974072696036
92,"Outside",216,394,0.143519805826416,0.311282879637011
93,"Core",223,378,0.161867831578122,0.315266101846251
93,"Buffer",205,404,0.147059756687457,0.316751277628211
93,"Outside",221,388,0.139354981713197,0.316931023520456
94,"Core",231,371,0.149577338692008,0.341761799852902
94,"Buffer",194,413,0.142228794602016,0.301819084140885
94,"Outside",224,385,0.135115897897209,0.2912542938891
95,"Core",228,375,0.167014177768138,0.304304874405511
95,"Buffer",204,406,0.151742726019275,0.31416256310632
95,"Outside",219,389,0.145679491410253,0.29082932587933
96,"Core",234,371,0.145332566138594,0.328875640280548
96,"Buffer",219,388,0.149043016523909,0.306965301847501
96,"Outside",238,372,0.136451940905095,0.318608387769132
97,"Core",213,388,0.13807215983958,0.296137447389779
97,"Buffer",199,410,0.152054438545672,0.307677457674668
97,"Outside",237,372,0.140727473119702,0.298942352244634
98,"Core",231,370,0.142804965445384,0.33093911288638
98,"Buffer",222,385,0.145735025293023,0.318476424267176
98,"Outside",222,388,0.153878689194321,0.307087402542345
99,"Core",221,378,0.139748576012426,0.331918451656468
99,"Buffer",197,412,0.170226389950901,0.310125313166229
99,"Outside",226,383,0.162857824385502,0.305418395312818
100,"Core",215,383,0.14419376321318,0.326732905855814
100,"Buffer",211,399,0.13728881977244,0.315439725777639
100,"Outside",224,386,0.155164574281469,0.307538356504951
101,"Core",224,374,0.142804936068832,0.320254425627281
101,"Buffer",222,386,0.149803054929737,0.332882324200221
101,"Outside",227,383,0.140298439841869,0.303506768021734
102,"Core",214,389,0.159793702812776,0.312242963945739
102,"Buffer",219,390,0.139865046032624,0.288028751487966
102,"Outside",243,367,0.15061730992813,0.310890254620773
103,"Core",217,387,0.156026793344365,0.286669351685102
103,"Buffer",194,415,0.128519141437077,0.323623681581581
103,"Outside",220,390,0.150198872738251,0.302438460079183
104,"Core",223,378,0.181320045892379,0.330698226667992
104,"Buffer",191,417,0.172471040137868,0.308325087859069
