"Guild","Zone","Year","n_species","comp_median","comp_low","comp_high"
"Bumblebees","Buffer",2003,5,0.00443061849060688,0.000458112200898103,0.0178324551220928
"Bumblebees","Buffer",2004,5,0.00571246389592554,0.000556937579694161,0.0218772587022485
"Bumblebees","Buffer",2005,5,0.00680795634577935,0.00112511517607225,0.0238589241926068
"Bumblebees","Buffer",2006,5,0.00829258966582972,0.0014829975209082,0.0276929240058766
"Bumblebees","Buffer",2007,5,0.00815461637226906,0.0013639100715317,0.0261814609339096
"Bumblebees","Buffer",2008,5,0.00939033880387152,0.00191894646206749,0.0275594716608134
"Bumblebees","Buffer",2009,5,0.0104514168762554,0.001673070072368,0.0313449817315689
"Bumblebees","Buffer",2010,5,0.0121894078476927,0.00303123227045334,0.0313966571933677
"Bumblebees","Buffer",2011,5,0.0149437730981683,0.00538102418005352,0.0292960400748459
"Bumblebees","Buffer",2012,5,0.0162376441636811,0.00854902227312769,0.0293413785894978
"Bumblebees","Buffer",2013,5,0.01772048428794,0.00741548457582475,0.0341207864556099
"Bumblebees","Buffer",2014,5,0.0161969333524434,0.00809904375600916,0.0287026820025233
"Bumblebees","Buffer",2015,5,0.0138658357810259,0.00664323500025146,0.0245858481210859
"Bumblebees","Buffer",2016,5,0.00990863615107967,0.00504634013779742,0.0168357918709477
"Bumblebees","Buffer",2017,5,0.0128234324011204,0.00785793182335675,0.019903600394799
"Bumblebees","Buffer",2018,5,0.0254424351265988,0.0178673618518481,0.0360673486756076
"Bumblebees","Buffer",2019,5,0.029558380996152,0.0141652454680849,0.0527122906214353
"Bumblebees","Buffer",2020,5,0.0333152710595372,0.015177237042627,0.055663275649416
"Bumblebees","Buffer",2021,5,0.0289714985770201,0.0107721741265861,0.0555970456404759
"Bumblebees","Buffer",2022,5,0.0316550712494646,0.0110417286136232,0.0628936228863996
"Bumblebees","Buffer",2023,5,0.0273044573090653,0.00691266810539241,0.0625496857421578
"Bumblebees","Outside",2000,5,0.00181494670810014,0.000113457381945724,0.0160954109414724
"Bumblebees","Outside",2001,5,0.00242205136987393,0.000201951395483581,0.0148054787905604
"Bumblebees","Outside",2002,5,0.00246426390511285,0.000233215551627661,0.0147608866274167
"Bumblebees","Outside",2003,5,0.00289006189941819,0.000323933007916422,0.0143740266146422
"Bumblebees","Outside",2004,5,0.00322609129859547,0.000401704994282311,0.0133514224389778
"Bumblebees","Outside",2005,5,0.00413489665359338,0.000533597932295685,0.0145111963676718
"Bumblebees","Outside",2006,5,0.0043558370296978,0.000684314122055564,0.0153526148393023
"Bumblebees","Outside",2007,5,0.00523542927618524,0.000929270321865025,0.0169996592341104
"Bumblebees","Outside",2008,5,0.00657583667732226,0.00139165801756505,0.0176604572985384
"Bumblebees","Outside",2009,5,0.00877755676982352,0.002416574653642,0.0215860540185895
"Bumblebees","Outside",2010,5,0.0127052731375922,0.00415161894578902,0.0277323567825721
"Bumblebees","Outside",2011,5,0.0172704308020159,0.00625056792770183,0.0371623166544784
"Bumblebees","Outside",2012,5,0.0245294569049146,0.0129422136918178,0.0406202999701681
"Bumblebees","Outside",2013,5,0.0217364516336668,0.0103383357516066,0.0381976925890918
"Bumblebees","Outside",2014,5,0.0194559664058835,0.00976722198840827,0.0326535685589229
"Bumblebees","Outside",2015,5,0.012676922754606,0.00248244593489053,0.0336026978554538
"Bumblebees","Outside",2016,5,0.01839495364815,0.00831869412784044,0.0312626914299772
"Bumblebees","Outside",2017,5,0.017024198927462,0.0108506008163574,0.0250313516568597
"Bumblebees","Outside",2018,5,0.0261621916245126,0.0176147597816531,0.0351590042906011
